[2025-06-28 17:39:56,652] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:32:52,085] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:32:52,087] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:32:52,088] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:32:53,607] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:32:53,659] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:32:53,668] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:32:53,668] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:32:53,675] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=19, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:32:53,685] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fc92470b2c0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:32:53,685] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fc92470b2c0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:32:53,685] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job e804a340 completed successfully (1.58s) - ThreadPoolExecutor-0_0-e804a340
[2025-06-28 19:32:55,063] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:32:55,066] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=20, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:32:55,076] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fc92470aae0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:32:55,076] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fc92470aae0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:32:55,076] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job fd9d9d0a completed successfully (1.46s) - ThreadPoolExecutor-0_1-fd9d9d0a
[2025-06-28 19:32:55,109] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:32:55,110] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:32:58,608] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:32:58,608] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:32:58,611] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-28 19:32:58,611] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:32:58,612] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:32:58,612] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:32:58,613] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:32:58,613] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:33:00,623] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:33:00,651] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:33:00,683] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:00,821] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:33:00,823] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=21, name='Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Silver WH1000XM4', brand='None')>
[2025-06-28 19:33:00,842] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fc9250622a0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:33:00,843] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fc9250622a0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:33:00,843] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 65beaa42 completed successfully (2.21s) - ThreadPoolExecutor-1_0-65beaa42
[2025-06-28 19:33:01,336] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:01,337] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:33:02,553] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:33:02,554] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:33:02,554] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job bff422c8 (attempt 1)
[2025-06-28 19:33:02,654] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:33:02,654] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:33:02,654] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:33:04,656] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:33:04,657] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:33:04,657] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:04,858] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:33:04,860] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=22, name='Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Silver WH1000XM4', brand='None')>
[2025-06-28 19:33:04,877] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fc925060a70> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:33:04,877] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fc925060a70> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:33:04,877] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 5efcd65b completed successfully (2.20s) - ThreadPoolExecutor-1_0-5efcd65b
[2025-06-28 19:33:05,246] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:05,246] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:33:06,463] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:33:06,463] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:33:06,464] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job bff422c8 (attempt 2)
[2025-06-28 19:33:06,664] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:33:06,665] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:33:06,665] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:07,077] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:07,078] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:33:08,296] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:33:08,297] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:33:08,297] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job bff422c8 (attempt 3)
[2025-06-28 19:33:08,698] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:33:08,699] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:33:08,699] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:09,097] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:33:09,097] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:33:10,313] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:33:10,313] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:33:10,314] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job bff422c8 failed permanently: Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:34:27,506] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:34:27,768] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:34:27,980] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:34:27,980] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:34:27,980] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:34:27,980] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:34:27,996] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 2 bulk jobs to queue
[2025-06-28 19:34:27,996] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:34:27,997] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:34:27,997] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:34:27,997] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:34:27,997] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:34:27,998] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:34:29,043] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:34:29,286] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:34:29,438] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:34:29,439] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:34:29,499] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:34:29,500] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:34:29,511] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:34:29,718] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:34:29,736] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 2bdcc964 completed successfully (1.72s) - ThreadPoolExecutor-0_0-2bdcc964
[2025-06-28 19:34:31,495] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:34:31,516] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job a0774216 completed successfully (2.00s) - ThreadPoolExecutor-0_1-a0774216
[2025-06-28 19:34:31,522] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:34:31,522] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:34:36,530] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:34:36,771] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:34:37,027] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:34:37,027] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:34:37,028] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:34:37,028] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:34:37,044] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 2 bulk jobs to queue
[2025-06-28 19:34:37,044] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:34:37,045] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:34:37,045] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:34:37,045] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:34:37,046] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:34:37,046] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:34:39,048] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:34:39,049] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:34:39,049] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:34:39,408] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:34:39,433] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job d44b1e24 completed successfully (2.36s) - ThreadPoolExecutor-0_0-d44b1e24
[2025-06-28 19:34:41,384] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:34:41,404] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 2bb9cd0c completed successfully (2.34s) - ThreadPoolExecutor-0_1-2bb9cd0c
[2025-06-28 19:34:41,471] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:34:41,472] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:35:10,417] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:35:10,417] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:35:10,442] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-28 19:35:10,443] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:35:10,443] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:35:10,443] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:35:10,443] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:10,444] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:10,444] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:11,946] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:11,947] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:11,947] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:13,109] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:13,136] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job de80da40 completed successfully (2.67s) - ThreadPoolExecutor-0_0-de80da40
[2025-06-28 19:35:13,441] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:13,467] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job deec1c93 completed successfully (1.50s) - ThreadPoolExecutor-0_1-deec1c93
[2025-06-28 19:35:13,468] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:13,469] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:13,469] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:15,223] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:15,245] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 865f84c6 completed successfully (1.75s) - ThreadPoolExecutor-0_0-865f84c6
[2025-06-28 19:35:15,280] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:35:15,282] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:35:27,389] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:35:27,390] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:35:27,392] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-28 19:35:27,393] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:35:27,393] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:27,393] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:35:27,394] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:27,394] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:28,950] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:29,002] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:29,023] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:29,024] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:29,045] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 726925c5 completed successfully (1.63s) - ThreadPoolExecutor-1_0-726925c5
[2025-06-28 19:35:30,467] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:30,469] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:35:30,470] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:35:30,470] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:35:30,488] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job d02cb0f5 completed successfully (1.52s) - ThreadPoolExecutor-1_1-d02cb0f5
[2025-06-28 19:35:32,060] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:35:32,088] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 305c26bd completed successfully (1.59s) - ThreadPoolExecutor-1_0-305c26bd
[2025-06-28 19:35:32,164] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:35:32,164] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:36:25,344] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:36:25,786] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:36:26,123] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:36:26,125] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:36:26,125] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:36:26,126] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:36:26,155] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-28 19:36:26,155] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:36:26,157] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:36:26,157] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:36:26,158] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:36:26,159] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:36:26,160] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:36:27,063] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:36:27,063] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:36:27,063] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job 80b5ba24 failed permanently: Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:36:27,163] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:36:27,163] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:36:33,874] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:36:34,199] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:36:34,443] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:36:34,443] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:36:34,445] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:36:34,445] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:36:34,472] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-28 19:36:34,472] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:36:34,473] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:36:34,473] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:36:34,473] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:36:34,474] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:36:34,474] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:36:35,223] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:36:35,223] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:36:35,224] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job 1c011077 failed permanently: Data validation failed for URL https://www.ebay.com/itm/335930354247: Title is missing.
[2025-06-28 19:36:35,274] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:36:35,275] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:37:01,682] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:37:01,691] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:37:01,693] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 1 bulk jobs to queue
[2025-06-28 19:37:01,693] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:37:01,694] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:37:01,694] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
